source,hyp,id,confidence
onto,onto,4281,-0.2448369562625885
<unk>SAF,Wwi,1521,-0.22399277985095978
host,kosutu,3493,-0.2728428542613983
damp,ddanpu,2583,-0.2778683602809906
Audi,Audi,306,-0.2844753563404083
film,fili,3123,-0.2898940145969391
Gold,Golo,710,-0.2837413549423218
S<unk>mi,Swi,1427,-0.26935863494873047
unit,oniti,5817,-0.2242361307144165
busy,busi,2123,-0.29761338233947754
prey,pepee,4607,-0.29220202565193176
last,lasiti,3773,-0.23970653116703033
club,klubu,2316,-0.26494526863098145
Show,Sow,1338,-0.26311245560646057
ring,linga,4932,-0.20728647708892822
crop,kolopu,2535,-0.28028038144111633
Only,Only,1105,-0.2335381656885147
roof,loofu,4957,-0.2282920926809311
fare,fale,3071,-0.2737641930580139
deep,ddee,2615,-0.2112739533185959
Erik,Eliki,600,-0.22261399030685425
lion,lion,3853,-0.26880043745040894
tiny,tini,5655,-0.2181679606437683
hope,hopu,3480,-0.22338367998600006
wall,wali,5954,-0.23527857661247253
your,you,6107,-0.2502124011516571
wits,miti,6057,-0.24294868111610413
cell,keli,2204,-0.2570577561855316
need,ney,4146,-0.29152724146842957
fuel,fuli,3251,-0.261052668094635
wake,waki,5949,-0.20568391680717468
next,nesi,4169,-0.2245692014694214
away,way,1921,-0.2862184941768646
hear,keli,3417,-0.25700271129608154
East,Easiti,564,-0.22621817886829376
Jack,Jekki,836,-0.2770408093929291
WiFi,Wiki,1586,-0.23860666155815125
laws,lawsi,3788,-0.23442941904067993
Anna,Ana,261,-0.2988324463367462
many,mani,3944,-0.2636498808860779
give,gibe,3310,-0.29844188690185547
both,botu,2074,-0.2297014594078064
gods,godu,3323,-0.21939796209335327
gold,golo,3326,-0.27236613631248474
Camp,Kampu,401,-0.20443682372570038
slow,solo,5223,-0.2245911806821823
Pact,Pakiti,1130,-0.2175978273153305
note,note,4202,-0.22246529161930084
milk,miki,4033,-0.20001554489135742
fine,fin,3130,-0.29573801159858704
kind,kini,3736,-0.2140258103609085
area,ale,1842,-0.28629449009895325
Army,Alny,286,-0.28809985518455505
lots,loti,3891,-0.2901362478733063
type,tyepe,5787,-0.24516409635543823
Glen,Golen,706,-0.27668842673301697
same,sama,5000,-0.20491503179073334
part,paati,4378,-0.2125815600156784
make,meki,3922,-0.2002153843641281
bums,bumi,2114,-0.23489226400852203
seem,sen,5071,-0.22459541261196136
rise,lesi,4934,-0.2274588793516159
deal,ddeli,2597,-0.2615200877189636
bars,balisi,1949,-0.21138329803943634
flat,flati,3155,-0.23873865604400635
chub,kuku,2268,-0.2409978061914444
done,done,2773,-0.2453758418560028
held,keli,3426,-0.24102939665317535
each,eki,2818,-0.20082029700279236
pain,pini,4353,-0.27115675806999207
send,seni,5083,-0.253436803817749
cute,kute,2570,-0.27008336782455444
belt,beli,2001,-0.2774219512939453
acid,aki,1661,-0.2687419354915619
case,kaasi,2182,-0.2498651146888733
idea,ide,3531,-0.222818523645401
cues,kuesi,2549,-0.26704680919647217
feet,feeti,3104,-0.24678228795528412
goal,goli,3319,-0.25993862748146057
pork,pooko,4535,-0.22602541744709015
pale,pale,4357,-0.22234736382961273
from,foon,3245,-0.23058313131332397
rest,lesiti,4902,-0.24999593198299408
sole,sole,5258,-0.21120986342430115
root,lootu,4960,-0.2970035970211029
pets,pepi,4446,-0.26061517000198364
Long,Longi,931,-0.23478099703788757
cave,kabe,2197,-0.2974509000778198
They,Teey,1463,-0.26583975553512573
fork,foluku,3205,-0.20115189254283905
four,fou,3227,-0.2088768184185028
land,landi,3761,-0.2916814386844635
gets,geti,3305,-0.278565913438797
Next,Nesiti,1056,-0.2753816246986389
form,foon,3207,-0.21744327247142792
Then,Teen,1457,-0.23356522619724274
iron,ilon,3684,-0.282269150018692
pet,pepi,4445,-0.23592574894428253
Mrs,Mali,1021,-0.25928816199302673
bad,badu,1932,-0.2746705114841461
You,Yo,1614,-0.24037589132785797
old,olo,4265,-0.20721793174743652
<unk>TC,N,1526,-0.28287896513938904
Any,An,267,-0.29133445024490356
red,ley,4795,-0.29348835349082947
Bob,Bobi,362,-0.2490568608045578
era,ela,2947,-0.2523362636566162
Sea,Se,1309,-0.29812559485435486
get,geti,3304,-0.269839882850647
hit,hiti,3464,-0.2444860339164734
buy,bay,2126,-0.21640866994857788
Air,Aili,234,-0.23391418159008026
how,kow,3509,-0.2729431092739105
<unk>SA,Ww,1520,-0.2737292945384979
Rip,Lipi,1242,-0.2891213893890381
sun,sun,5471,-0.2730294167995453
yet,yeti,6100,-0.21903587877750397
you,you,6104,-0.23287875950336456
The,Nee,1454,-0.26391568779945374
she,se,5124,-0.23046240210533142
may,may,3976,-0.20387570559978485
fir,fili,3135,-0.23715932667255402
MDT,Mi,941,-0.24889199435710907
met,meti,4011,-0.21195439994335175
lot,loti,3890,-0.24379828572273254
was,wasi,5968,-0.23310424387454987
bug,bugu,2108,-0.25554195046424866
Not,Noti,1076,-0.21219249069690704
<unk><unk>S,Ww,1514,-0.26342976093292236
per,pee,4420,-0.26940467953681946
tip,tipu,5656,-0.2818969190120697
gas,gasi,3284,-0.21161656081676483
<unk>ka,Wka,1527,-0.2927006781101227
act,akiti,1665,-0.23751001060009003
fly,fli,3174,-0.2731632888317108
but,butu,2124,-0.2937467098236084
men,men,4005,-0.20944438874721527
fed,fedi,3097,-0.284804105758667
Jin,Joni,855,-0.2982400953769684
cut,kutu,2569,-0.23559395968914032
Yet,Yeti,1610,-0.22892500460147858
him,himi,3455,-0.23010678589344025
NDP,NN,1032,-0.27363529801368713
not,noti,4198,-0.2617640197277069
his,kisi,3459,-0.22865083813667297
see,se,5066,-0.23014602065086365
web,we,5993,-0.23415668308734894
PA,P,1121,-0.2485082894563675
me,me,3979,-0.27836179733276367
An,A,255,-0.23539946973323822
in,ini,3563,-0.263889878988266
us,usi,5850,-0.24764099717140198
<unk>S,Ww,1519,-0.29032713174819946
no,no,4176,-0.2511725425720215
F<unk>,F,618,-0.23264537751674652
ok,oko,4264,-0.29645779728889465
By,B,391,-0.20696952939033508
t,ti,5517,-0.20624206960201263
W,W,1563,-0.20551002025604248
F,F,617,-0.218938410282135
walked,waki,5952,-0.2011401206254959
