source,hyp,id,confidence
<unk><unk>th,nti,55,-0.8078153133392334
<unk><unk>th,nti,40,-0.8078153133392334
<unk><unk>th,nti,32,-0.8078153133392334
<unk><unk>th,nti,34,-0.8078153133392334
<unk><unk>th,nti,27,-0.8078153133392334
<unk><unk>th,nti,66,-0.8078153133392334
<unk><unk>th,nti,46,-0.8078153133392334
<unk><unk>th,nti,31,-0.8078153133392334
<unk><unk>th,nti,20,-0.8078153133392334
over,obi,4327,-0.890567421913147
ISIS,Iye,791,-0.8093633055686951
rare,lali,4740,-0.8853363394737244
<unk>CLA,W,1515,-0.8158159255981445
Ever,gili,608,-0.8221983909606934
<unk><unk><unk>,n,128,-0.8567586541175842
<unk><unk><unk>,n,175,-0.8567586541175842
<unk><unk><unk>,n,16,-0.8567586541175842
<unk><unk><unk>,n,190,-0.8567586541175842
<unk><unk><unk>,n,12,-0.8567586541175842
<unk><unk><unk>,n,37,-0.8567586541175842
<unk><unk><unk>,n,154,-0.8567586541175842
<unk><unk><unk>,n,25,-0.8567586541175842
<unk><unk><unk>,n,139,-0.8567586541175842
<unk><unk><unk>,n,44,-0.8567586541175842
<unk><unk><unk>,n,147,-0.8567586541175842
<unk><unk><unk>,n,134,-0.8567586541175842
<unk><unk><unk>,n,98,-0.8567586541175842
<unk><unk><unk>,n,123,-0.8567586541175842
<unk><unk><unk>,n,196,-0.8567586541175842
<unk><unk><unk>,n,29,-0.8567586541175842
<unk><unk><unk>,n,176,-0.8567586541175842
<unk><unk><unk>,n,156,-0.8567586541175842
<unk><unk><unk>,n,95,-0.8567586541175842
<unk><unk><unk>,n,145,-0.8567586541175842
<unk><unk><unk>,n,121,-0.8567586541175842
<unk><unk><unk>,n,160,-0.8567586541175842
<unk><unk><unk>,n,148,-0.8567586541175842
<unk><unk><unk>,n,24,-0.8567586541175842
<unk><unk><unk>,n,166,-0.8567586541175842
owl,owo,4339,-0.8027486801147461
FAA,A,619,-0.8668257594108582
CEP,Ney,395,-0.8883761167526245
ran,an,4732,-0.864078938961029
<unk>VC,N,1207,-0.8296168446540833
GDP,G,679,-0.8768998980522156
<unk><unk>,n,1,-0.8223308324813843
<unk><unk>,n,197,-0.8223308324813843
<unk><unk>,n,157,-0.8223308324813843
<unk><unk>,n,165,-0.8223308324813843
<unk><unk>,n,177,-0.8223308324813843
<unk><unk>,n,138,-0.8223308324813843
<unk><unk>,n,47,-0.8223308324813843
<unk><unk>,n,141,-0.8223308324813843
<unk><unk>,n,169,-0.8223308324813843
<unk><unk>,n,125,-0.8223308324813843
<unk><unk>,n,179,-0.8223308324813843
<unk><unk>,n,119,-0.8223308324813843
<unk><unk>,n,126,-0.8223308324813843
<unk><unk>,n,33,-0.8223308324813843
<unk><unk>,n,186,-0.8223308324813843
<unk><unk>,n,184,-0.8223308324813843
<unk><unk>,n,168,-0.8223308324813843
<unk><unk>,n,127,-0.8223308324813843
<unk><unk>,n,97,-0.8223308324813843
<unk><unk>,n,118,-0.8223308324813843
<unk><unk>,n,152,-0.8223308324813843
<unk><unk>,n,144,-0.8223308324813843
<unk><unk>,n,158,-0.8223308324813843
<unk><unk>,n,180,-0.8223308324813843
<unk><unk>,n,41,-0.8223308324813843
<unk><unk>,n,10,-0.8223308324813843
<unk><unk>,n,22,-0.8223308324813843
<unk><unk>,n,122,-0.8223308324813843
<unk><unk>,n,189,-0.8223308324813843
<unk><unk>,n,124,-0.8223308324813843
<unk><unk>,n,135,-0.8223308324813843
<unk><unk>,n,35,-0.8223308324813843
<unk><unk>,n,56,-0.8223308324813843
on,ton,4269,-0.8056170344352722
al,al,1747,-0.8499850034713745
he,e,3410,-0.842921793460846
Chaco,Chako,425,-0.8466598987579346
house,husi,3505,-0.8220463395118713
Other,teli,1114,-0.8490129113197327
Every,Efeli,609,-0.892035961151123
blogs,boogi,2044,-0.8051393628120422
geeky,geki,3289,-0.8738953471183777
cards,kaliyi,2166,-0.8202258348464966
being,bengi,1993,-0.8098350763320923
park,paaki,4373,-0.8340533375740051
rate,ataa,4742,-0.8429467082023621
drizzle,deisilili,2801,-0.8872284889221191
copper,Foppee,2483,-0.8513909578323364
offers,ofi,4254,-0.8765112161636353
thirds,teli,5620,-0.8608053922653198
remove,Kemobee,4849,-0.8507519960403442
summer,suma,5470,-0.8023462891578674
sturdy,suturu,5431,-0.88322514295578
steady,tenyi,5369,-0.8889776468276978
attire,taiti,1899,-0.8010442852973938
others,oteli,4314,-0.8370039463043213
roller,Bolole,4954,-0.8290581703186035
theatre,teateli,5593,-0.8191918134689331
Starmer,Staameliya,1389,-0.8450782895088196
lizards,liya,3867,-0.8703621625900269
shorter,saloti,5144,-0.8359736204147339
advantage,Adtantanti,1702,-0.8628680109977722
privilege,peifibi,4627,-0.8153653740882874
Kirchner,Kikigi,885,-0.8081876635551453
surveyed,sulibey,5497,-0.8601866364479065
Orthodox,Orutoosu,1113,-0.8443946242332458
observed,bbisile,4228,-0.8457879424095154
Chambers,Kkambeli,426,-0.8244650959968567
spectrum,spekitumu,5310,-0.8613275289535522
organizations,Noganiki,4309,-0.8645771741867065
uninterrupted,unitapuli,5814,-0.8135793209075928
observatories,baseliye,4227,-0.8191924095153809
whole<unk>number,woonkobu,6023,-0.8603119254112244
Organisation,Nrganisi,1110,-0.813825786113739
advancements,Adankenti,1701,-0.8056106567382812
announcement,anogonti,1801,-0.8194596767425537
regrettable,Hegalebelfi,4816,-0.8176743984222412
unavoidable,Wwatobelfi,5796,-0.8206766843795776
photography,paatopi,4461,-0.8271225094795227
physiology,pefiogo,4466,-0.8394061923027039
churchyard,kekaluy,2271,-0.8925623297691345
illustrate,Fllusiteti,3537,-0.8208426833152771
afterwards,afeliya,1717,-0.8164786100387573
judgement,dudegenti,3714,-0.8052123785018921
unrecognizable,unlegobelfi,5828,-0.817793071269989
