source,hyp,id,confidence
route,rout,5669,-0.43358314037323
ombre,ombet,4728,-0.4539913237094879
foule,Foulé,3354,-0.4648563265800476
2002,204,78,-0.42896437644958496
âges,Azes,6799,-0.4845428466796875
Shri,Sri,1032,-0.43268683552742004
tout,tou,6421,-0.41893428564071655
choc,sok,2005,-0.4391331374645233
sœur,ser,6269,-0.4080880880355835
vies,vi,6650,-0.43051424622535706
aura,alora,1588,-0.40177881717681885
sûre,sir,6267,-0.4057176113128662
1819,1819,38,-0.4112263023853302
sûrs,sîrs,6268,-0.449123352766037
lynx,lins,4219,-0.40429314970970154
joué,zoue,3831,-0.47750818729400635
1800,190033,37,-0.4529341161251068
1989,198,65,-0.4224686622619629
flux,flix,3301,-0.46821391582489014
soit,swat,6037,-0.47595712542533875
fils,fi,3277,-0.4599423110485077
cher,ser,1981,-0.42042139172554016
gens,zense,3433,-0.4464975595474243
jeux,zex,3820,-0.4155140221118927
1885,1835,42,-0.43104979395866394
Nous,Nu,841,-0.46662262082099915
sexe,sex,5963,-0.4101756513118744
cent,centé,1904,-0.40674594044685364
Paix,Paix,879,-0.480867862701416
2009,2004,84,-0.46326059103012085
nous,nous,4644,-0.4926898777484894
pour,pou,5103,-0.4232836067676544
créé,kree,2432,-0.41605931520462036
aidé,laidé,1345,-0.4948597252368927
parc,park,4813,-0.4639595150947571
tant,tante,6282,-0.4200432300567627
USAF,HSaF,1136,-0.4339684247970581
1959,195,51,-0.4241127073764801
reçu,resi,5625,-0.4148498475551605
moi…,mwa,4435,-0.4468444883823395
1963,196,53,-0.4065912663936615
2000,2004,76,-0.4718385636806488
2005,200033,80,-0.4789329469203949
dont,kont,2814,-0.44766563177108765
<unk>uan,louan,1209,-0.4278557598590851
puis,pis,5325,-0.4794895052909851
1977,19o,59,-0.43818461894989014
ions,ion,3785,-0.4627649784088135
Blue,Bliye,266,-0.42701175808906555
Voie,Voye,1166,-0.4236186742782593
vols,vole,6720,-0.41763678193092346
unes,enes,6561,-0.47157564759254456
veut,vet,6635,-0.4373512268066406
Tout,Tou,1117,-0.4553939700126648
vent,vant,6618,-0.41849130392074585
baie,baie,1651,-0.4394959807395935
chou,chou,2012,-0.4737043082714081
pays,paye,4887,-0.4151666760444641
ment,man,4359,-0.4861108064651489
font,zot,3321,-0.45060232281684875
2007,209,82,-0.4417943060398102
dès,depos,2847,-0.4801977276802063
330,330,111,-0.465763658285141
"3,7","3,3",107,-0.44085368514060974
120,190,17,-0.44778043031692505
mal,mal,4260,-0.4095536172389984
403,404,123,-0.41995668411254883
SEP,SEP,983,-0.40551891922950745
vue,vi,6750,-0.4854334890842438
ans,an,1436,-0.46414729952812195
cas,cas,1875,-0.41256165504455566
km<unk>,kmou,3853,-0.4878922402858734
Las,Lasvik,700,-0.49182790517807007
Mme,Mme,783,-0.44171464443206787
fil,fi,3273,-0.4395025074481964
Les,Lesong,705,-0.4526541233062744
sud,soude,6167,-0.4368498921394348
387,38,117,-0.45054638385772705
son,son,6054,-0.4555349051952362
Eee,Ee,431,-0.4056744873523712
lit,lit,4162,-0.42432376742362976
âge,Aze,6798,-0.4248203933238983
rue,priye,5676,-0.47815313935279846
400,40044,122,-0.464463472366333
108,158,9,-0.4670252799987793
jus,zis,3839,-0.4468858242034912
aux,alo,1611,-0.4393020272254944
tué,tuy,6532,-0.4354752004146576
nos,nos,4636,-0.41737738251686096
net,pet,4588,-0.4250043034553528
nu,lan,4653,-0.48977309465408325
On,pon,861,-0.47443369030952454
eu,pe,3147,-0.4253871738910675
rr,pe,5675,-0.451821506023407
va,va,6591,-0.4174022376537323
30,30,109,-0.48203086853027344
15,150,20,-0.4844830334186554
or,lor,4740,-0.4307481646537781
Jr,pe,620,-0.42928189039230347
Il,Ili,570,-0.47042930126190186
QC,Qui,937,-0.44361698627471924
L,Laki,650,-0.4022454023361206
F,Fe,460,-0.4862503111362457
b,be,1646,-0.4357914626598358
